id,precipitation_nextday
273,0.9970566081177716
274,0.9832663357210947
275,0.9120963277138157
276,0.2672806732015824
277,0.06420528745498914
278,0.00943317054173769
279,0.6436279429519489
280,0.007870792260308746
281,0.014573336278696518
282,0.016089370984342915
283,0.08706512368115922
284,0.8831085989285005
285,0.23537325018778266
286,0.9988427633134145
287,0.0024319725238838336
288,0.01014770269528826
289,0.9773763702167313
290,0.24755927773594205
291,0.04010067717282053
292,0.0625403994390175
293,0.8269141989062985
294,0.0012229323626094342
295,0.0023809793467849077
296,0.00040143549084360584
297,0.9945864182657917
298,0.02570587115764064
299,0.9962501576049683
300,0.009455323578825324
301,0.021745274934891673
302,0.9820638641833733
303,0.0024872236947885602
304,0.0003230851392274424
305,0.005742032680687942
306,0.2885249574651637
307,0.004802267103344157
308,0.9458366771473233
309,0.6556591698995343
310,0.619758820468083
311,0.0009422109501075019
312,0.012794755964380488
313,0.01142788461439795
314,0.002288126311446499
315,0.9935926793350991
316,0.5561397737712076
317,0.9961031692346172
318,0.6368576190984934
319,0.0010684921707133904
320,0.643105183711405
321,0.0009343072679678541
322,0.868415100282811
323,0.9936989579244097
324,0.8581195973991322
325,0.005042111268854494
326,0.6618240323767464
327,0.9999950003847746
328,0.00014766437755461405
329,0.3086718876594688
330,0.8955979155339269
331,0.8746661633675284
332,0.17190525082769123
333,0.03280684623201473
334,0.013009848399397821
335,0.950073151148965
336,0.05410729089405202
337,0.08009461352443964
338,0.9968569039021901
339,0.2518201937468947
340,0.3232111444565504
341,0.5893493297225487
342,0.0007559531095374186
343,0.3994122020780849
344,0.9956688258723894
345,0.2791477154496442
346,0.8904511194285609
347,0.09431687854327264
348,0.9761743574585955
349,0.6572171933155857
350,0.034654608987017416
351,0.9905262768860565
352,0.9329907116919246
353,0.41759384546191003
354,0.25300345373758854
355,0.8544854202130386
356,0.9700766176216029
357,0.8843475368266377
358,0.9906862241085016
359,0.0010890356832459155
360,0.9841018151784391
361,0.9986239438180377
362,0.37373999009718256
363,0.9934570827247878
364,0.004027285058272675
365,0.9469887090542116
366,0.6606476465633683
367,0.00027546248664112765
368,0.5767429067251125
369,0.008032792417088683
370,0.9807736382591585
371,0.3461327946431035
372,0.984659974257308
373,0.0011261113162195514
374,0.5809314451625583
375,0.8407061919583405
376,0.004165786898367253
377,0.9382534597279006
378,0.09228866833673083
379,0.017084151428179047
380,0.7995352383434782
381,0.005104941513062663
382,0.0017685608492762758
383,0.9917838342486475
384,0.7540984652415397
385,0.34331969663036566
386,0.34696384305922473
387,0.43810791117529635
388,0.12972230729565037
389,0.9797152883015579
390,0.6286042475536647
391,0.9630092008068666
392,0.11818624296444767
393,0.36202366871255487
394,0.9875695546770599
395,0.24444624732648576
396,0.0861219856461196
397,0.06658546665578954
398,0.005234357688877945
399,0.8224416372050797
400,0.7422007776710947
401,0.9962097035811162
402,0.013073598950283392
403,0.009176056865410029
404,0.03275369985343195
405,0.0423316526219473
406,0.7541988951576681
407,0.9793193205767385
408,0.003215392945867864
409,0.9842218294126929
410,0.9522337547462776
411,0.995603518586128
412,0.9882018071295439
413,0.8921154494588324
414,0.9997114200110154
415,0.66954999979064
416,0.03059610460100411
417,0.06776202640481324
418,0.9261109739173399
419,0.1419370258264486
420,0.01955161717642599
421,0.9525692602182582
422,0.12700332201378187
423,8.215945595114091e-5
424,0.0015469084716527698
425,0.022324244520050482
426,0.3290687150400216
427,0.05061589370209916
428,0.018649597250572508
429,0.008452920568040425
430,0.015942804202430227
431,0.2456640277714773
432,0.03991708194923107
433,0.9276671621996146
434,0.25563256261305173
435,0.1829395329273575
436,0.9973011869877099
437,0.0022610110743839836
438,0.022999118587177694
439,0.009391620870062494
440,0.0011861257304001836
441,0.9989480853354664
442,0.9967822875724525
443,0.9820376456956057
444,0.3424333666359598
445,0.0013742916056576709
446,0.04941353015260778
447,0.001608205837761726
448,0.9822379198314725
449,0.14834750536525645
450,0.44389756638421746
451,0.00280927215154447
452,0.1496632112765038
453,0.7868165918715879
454,0.0038666407296364886
455,0.5259926770287163
456,0.9841047265709978
457,0.5620737476857062
458,0.0222711924696642
459,0.0037147711368270917
460,0.8222451592506776
461,0.9016644794636711
462,0.03758408544116051
463,0.9943272146073913
464,0.04270243764891995
465,0.9801053168487321
466,0.8960600400938441
467,0.9996932894724708
468,0.8311536482551072
469,0.991346297313372
470,0.0010452337667728278
471,0.5280980711867379
472,0.9974515976804892
473,0.8071147133084544
474,0.771432118114219
475,0.8902756364183255
476,0.8765935426437121
477,0.5611124305963906
478,0.001777089721648111
479,0.9155138395996353
480,0.13924651094443563
481,0.7216577192349666
482,0.21414234015441744
483,0.012154783970638598
484,0.07343579479373415
485,0.04849069752112173
486,0.9868682665631254
487,0.13228145630095156
488,0.24841393320014923
489,0.9846530536697692
490,0.9843839135175648
491,0.024914323251004473
492,0.9977896917804814
493,0.9988419530224654
494,0.9969220156988983
495,0.02848851106825504
496,0.005564622393585798
497,0.9131712041878361
498,0.0016674374655403635
499,0.8379524581029005
500,0.047439694914582636
501,0.0050767536046097345
502,0.8826639885504923
503,0.019036965484149872
504,0.001117745483155355
505,0.9559087032811162
506,0.9999279802588688
507,0.18114765878719413
508,0.8452086923602423
509,0.9981741475826021
510,0.0808001278598788
511,0.8629808195987283
512,0.38654849739263514
513,0.9152059721778373
514,0.999968608979922
515,0.3689597728888149
516,0.2314552770211022
517,0.0004231104850812734
518,0.3560258076959676
519,0.19662959437390742
520,0.807054254146191
521,0.9997019442839468
522,0.052583073967674164
523,0.004498441021460194
524,0.0004208057963487139
525,0.9364253706417456
526,0.0045858522824685
527,0.9840672477677566
528,0.9529423732564235
529,0.11357651381348657
530,0.5641110782657424
531,0.636963104313461
532,0.2574963335556418
533,0.9888271250204363
534,0.05204228472245486
535,0.27973453891516825
536,0.9815507756685038
537,0.0011461610537618415
538,0.14448558166249614
539,0.09443895574168377
540,0.09030346383801062
541,0.22286166935716037
542,0.00014899584904640671
543,0.8768429444390375
544,0.44178950612743434
545,0.9845645784678583
546,0.7247553186187322
547,0.16198162013649994
548,0.009865699973385347
549,0.051947343927979374
550,0.7006824835594747
551,0.8856289802877224
552,0.0007170983689565262
553,0.9218946982783182
554,0.5115872876435233
555,0.028523593849790363
556,0.9507811709032187
557,0.07880442165093372
558,0.9844963888963023
559,0.9084025425783266
560,0.02552771533753149
561,0.026670462797223807
562,0.028922764738696944
563,0.46391557340817724
564,0.10373635243737388
565,0.3058317172360717
566,0.4501384182124397
567,0.38252582979896566
568,0.03421418801709489
569,0.43565431445192393
570,0.009203301074384718
571,0.4690179728754121
572,0.7554199673597697
573,0.0032602035048333654
574,0.9999492036050246
575,0.0071469625883947225
576,0.32851272629527756
577,0.9905510156888497
578,0.1259997942090883
579,0.004483222386856366
580,0.03296946121650461
581,0.992180889567003
582,0.9973522065246654
583,0.00011447850114124073
584,0.6652612812831167
585,0.9613936390627442
586,0.9226097375254427
587,0.9489181040565076
588,0.9999473174381198
589,0.0032186340694237924
590,0.027940881138984446
591,0.002410059998859209
592,0.002282476294133821
593,0.9855797267118772
594,0.9962973077108503
595,0.0036744072050380536
596,0.792782466418322
597,0.0508018378022678
598,0.1480220878693504
599,0.012131768634823065
600,0.027206612302069944
601,0.8206190176285988
602,0.3412272231998725
603,0.0504139645406145
604,0.802993346767434
605,0.8642606899063212
606,0.019724316573560413
607,0.9993628586758833
608,0.9773553834140122
609,0.8825511267538517
610,0.014681075240729959
611,0.22321623613546937
612,0.23763194445751504
613,0.8104296729888137
614,0.12508472468544657
615,0.9999206308508757
616,0.09756081436299421
617,0.937581983202558
618,0.09708401529252884
619,0.973223495926739
620,0.15952299049785487
621,0.00294451711494803
622,0.9842737269693572
623,0.17124507508218484
624,0.8726586721040197
625,0.9987993510093719
626,0.9960585276588123
627,0.000511444650852586
628,0.005856003847976512
629,0.061496032512372914
630,0.9990810197317241
631,0.10975489771463057
632,0.05719904711777006
633,0.007415400742286458
634,0.5892212613562445
635,0.008235524011483742
636,0.9976729588449954
637,0.9993805665791822
638,0.034464654673453436
639,0.9701086655704412
640,0.9982632972958178
641,0.0
642,0.1953975730209123
643,0.9941801531693993
644,0.028152430151243524
645,0.9988379930148634
646,0.05570388721121578
647,0.38670637809580194
648,7.769395750152909e-6
649,0.0003252961998475731
650,0.012898511897903933
651,0.005205686960797793
652,0.0009519033041722179
653,0.0021144599819121917
654,0.4718194208366818
655,0.028377523676490705
656,0.9991464770779629
657,0.9984676363057051
658,0.9980465693762541
659,0.08337510622594566
660,0.2087537527352863
661,0.012642507659540555
662,0.014340661766200661
663,0.6814482445003445
664,0.00066699664313587
665,0.006265101506845343
666,0.030677387072540547
667,0.1349556328427049
668,0.9921765775570571
669,0.03323308864441479
670,0.8065713618382103
671,0.034735629635711106
672,0.9995562114906479
673,0.742494215637123
674,0.010585313371415748
675,0.6449142302792074
676,0.0006177961527822867
677,0.9895239532087694
678,0.7961118379768867
679,0.8764108352707665
680,0.9986986533451927
681,0.5022956104916627
682,0.9905531971866433
683,0.0044584218712400555
684,0.0018813214486663088
685,0.004641956514822663
686,0.02220489849640708
687,0.9687195574088394
688,0.9391378997337306
689,0.002838095849256443
690,0.07074607531475724
691,0.8904672815461669
692,0.8742771012298144
693,0.29716718684019383
694,0.005549579970733412
695,0.9991348670930523
696,0.008548267159021565
697,0.017074050626172524
698,0.01053451973954955
699,0.031742377094984744
700,0.04013351034050245
701,0.018368968637371922
702,0.21885368731767235
703,0.783984095830619
704,0.00028090114779341717
705,0.009987751536013034
706,0.8604000154751156
707,0.996060755828336
708,0.002758536544758364
709,0.999454656301264
710,0.9996218303991184
711,0.9027988100607622
712,0.9204830842161394
713,0.10511024023643703
714,0.7563070171653267
715,0.9062078683159451
716,0.5977388442546421
717,0.003093589466862
718,0.006493621332174542
719,0.42251120503768075
720,0.004278115483149175
721,0.43872391816586875
722,0.13483434843214606
723,0.00021134393214421561
724,0.006081718425127489
725,0.025302811904147942
726,0.9947461665271933
727,0.004748063796856702
728,0.9989521471310777
729,0.014715770238579468
730,0.5932095338506257
731,0.027460008913448384
732,0.9785799721641414
733,0.9986758354077545
734,0.0020011683220407207
735,0.0013760768225726508
736,0.2088776312450391
737,0.9986699554197219
738,0.0012586829573404388
739,0.04891422619617099
740,0.00035848326515684954
741,0.11684488102164563
742,0.9228736393672033
743,0.7698636329175311
744,0.9524574417148148
745,0.9981758984839776
746,0.007450957238717538
747,0.011307610354521658
748,0.18380311966331342
749,0.9997203961776351
750,0.014235267794693368
751,0.5893838376697814
752,0.07242839526019275
753,0.06929183662501422
754,0.9211485247542257
755,0.0002831736349699035
756,0.002676715808383835
757,0.029654422282442413
758,0.02091081515376776
759,0.4332105043639611
760,0.9467330058598495
761,0.006028816396397214
762,0.9261144189778443
763,0.9927982694097065
764,0.9882085925003767
765,0.20765608047273854
766,0.06491245294326208
767,0.7156722525449349
768,0.9690474540542924
769,0.023961958951405394
770,0.9855469220756597
771,0.058054243206035853
772,0.00148062002322085
773,0.020502826401293982
774,0.5552634686897625
775,0.0683733445390256
776,0.0003413423746272594
777,0.6959317537763966
778,0.00041168252104585774
779,0.26868220452582336
780,0.9997462301324821
781,0.12355127285230992
782,0.0006507916730645086
783,0.8987074078829485
784,0.0008128004218801523
785,0.9863709608350824
786,0.9294589629476558
787,0.00027109892942483267
788,0.1744497970854459
789,0.9828435676014684
790,0.36198575792324367
791,0.08346754817808309
792,0.18729679207160221
793,0.07966274909742456
794,0.004095139524800624
795,0.7007223255738994
796,0.0057132074213249165
797,0.20817237943474512
798,0.16743176205628177
799,0.2694932563623953
800,0.5234341414587195
801,0.9943071959665917
802,0.3681315066382886
803,0.9613691209041967
804,6.0714894757585564e-5
805,0.0032052259850562826
806,0.512003326699114
807,0.7769669193579586
808,0.9990730189447302
809,0.9949935531652755
810,0.877437941600214
811,0.016630438354958126
812,0.6733264335474929
813,0.002518167518550104
814,0.001302286354321655
815,0.0013868961102448626
816,0.574018108791643
817,0.005986999861685008
818,0.019506044831944173
819,0.0006017481204691827
820,0.0180459900957433
821,0.0007033286675208176
822,0.40561219630310186
823,0.04499222854031337
824,0.0035624865854675452
825,0.6478944000377274
826,0.0018621334857757434
827,0.002519061418896568
828,0.33859927848906984
829,0.30094320109713335
830,0.15952578525054384
831,0.07160874300384829
832,0.02325354070942205
833,0.7900413057165588
834,0.8106283173977296
835,0.9997334744136274
836,0.006612735591595444
837,0.002320366871229182
838,0.003180959982158834
839,0.2637148250448916
840,0.9976729891563223
841,0.0023768087482021827
842,0.0008523763674355594
843,0.23729662274608468
844,0.009431241407613738
845,0.972124329912119
846,0.875195442295548
847,0.03244810903456322
848,0.008316318794677006
849,0.35649027419330476
850,0.9357578119214831
851,0.06512662699428691
852,0.0026159770362306997
853,0.7231576286773767
854,0.9676538191786501
855,0.11312864635221738
856,0.0040127658884875055
857,0.11740497417311775
858,0.014745181432742876
859,0.972396837300855
860,0.5352404173141936
861,0.5817611398767815
862,0.9422456189039892
863,0.9974665532421247
864,0.9578462614910103
865,0.2659129126540752
866,0.8474470708861375
867,0.011650943565292914
868,0.0007309162736738666
869,0.18816950905757693
870,0.2693608026400293
871,0.0002697686823142917
872,0.009815377202139774
873,0.01563067817092618
874,0.9991090550067966
875,0.16025349392200808
876,0.8649757324743086
877,0.4845252617031304
878,0.9960161262370846
879,0.9970744348945517
880,0.03974959279136318
881,0.530695515598317
882,0.04563459172635274
883,0.999156950309569
884,0.9971449242571042
885,0.08447255810114204
886,0.0017475909785109177
887,0.9617934574331138
888,0.9988625988254277
889,0.017753216843717078
890,0.33932910215581397
891,0.9969799352098052
892,0.0016129179693782835
893,0.03933445622427597
894,0.9084615783527579
895,0.00935370866125078
896,0.02861445863574785
897,0.668486793284056
898,0.1900776751832086
899,0.008044258691173764
900,0.6988887362262665
901,0.3618214899764963
902,0.997741528102371
903,0.08197543271077246
904,0.1386352231197159
905,0.021011401041040573
906,0.0023059334920001963
907,0.853713668095692
908,0.999598865355318
909,0.9467427256252516
910,0.9767142715683533
911,0.9845043923127297
912,0.009230098092033937
913,0.8143628084561475
914,0.027939464338784623
915,0.09542078008864924
916,0.006584968709197422
917,0.39922450117326463
918,0.19650052749673755
919,0.933493127781706
920,0.9994840972717456
921,0.9892867219870478
922,0.995723912284269
923,0.049459242047489096
924,0.8102163885391357
925,0.9996166654879871
926,0.5074882874060818
927,0.003046691580697313
928,0.00029992611598164795
929,0.9941263533732918
930,0.016032003082280543
931,0.9811380175078248
932,0.997588342499814
933,0.632687967843595
934,0.9948223684065725
935,0.030691244388956915
936,0.04602985173143199
937,0.03894015634006988
938,0.3599853535932749
939,0.013730368872086134
940,0.08385707580212916
941,1.0354421505716833e-5
942,0.0004010857309605891
943,0.004635028053669815
944,0.20756715981494392
945,3.0632420504152e-5
946,0.03691156723076906
947,0.9997189630375063
948,0.7029742509845918
949,0.013669945735647851
950,0.998549117523898
951,0.6050380615741818
952,0.0608963974933211
953,0.010062103804808773
954,0.8724117506295783
955,0.10326775348880782
956,0.8679401117603404
957,0.9971628163208944
958,0.9709963545531095
959,0.32702050067313454
960,0.0026686573182075177
961,0.003228087078164406
962,0.5999609740333096
963,0.0041239598568861835
964,0.0015456573680570284
965,0.9831200434849979
966,0.6816668122284926
967,0.01886392790740456
968,0.937018296697902
969,0.137347572288447
970,0.0021272465377210692
971,0.9980286938520689
972,0.8748293641439371
973,0.8714665621453452
974,0.7641056262353992
975,0.02862653105820213
976,0.9906181531833593
977,0.06784327557244023
978,0.030612177097784337
979,0.08361148376966555
980,0.005111077209306362
981,0.14751866260091334
982,0.0033109122073811514
983,0.00024331438535619951
984,0.9975423910141226
985,0.06261663815225671
986,0.980617366393421
987,0.31208988936391896
988,0.9994828415327348
989,0.0245037012535999
990,0.2614436613936052
991,0.9262851429975051
992,0.38318562822228336
993,0.9966360739036516
994,0.7809423802376094
995,0.9973066355611758
996,0.03923056517638563
997,0.058548708358562025
998,0.9857982064728449
999,0.997445582234592
1000,0.015704545435940673
1001,0.9182361535346324
1002,0.39185685333170983
1003,0.0074968465052701
1004,0.047405555120610086
1005,0.02981897209918537
1006,0.00816226337924347
1007,0.5106651303208435
1008,0.040039162321018784
1009,0.004261261509633421
1010,0.9725975776423091
1011,0.16536779235365992
1012,0.005769863901799489
1013,0.009789630336321386
1014,0.9622645926712905
1015,0.9303267674669833
1016,0.02721533328950275
1017,0.9981079838879201
1018,0.0007544430650037491
1019,0.7010326954222551
1020,0.9898441958326488
1021,0.18331973683348893
1022,0.9901525227038677
1023,0.006499497122747565
1024,0.980173892110997
1025,0.995667285107269
1026,0.6923346634357387
1027,0.761057464558143
1028,0.9295133362017164
1029,0.992150443088211
1030,0.9374191869092353
1031,0.01777685623090432
1032,0.8134131358094717
1033,0.005769549583881154
1034,0.00024695479121863165
1035,0.35454699119316935
1036,0.012003336955520881
1037,0.005649202805570033
1038,0.08295083482016863
1039,0.06282293709036843
1040,0.00014919273036135484
1041,0.06346264339178867
1042,0.9386075845255286
1043,0.9992974603854919
1044,0.9702161604759832
1045,0.8023116406958234
1046,0.00010875589788459323
1047,0.0022012415073037438
1048,0.5493530962420665
1049,0.3735197490888307
1050,0.00035316487922607963
1051,0.0015716748719088306
1052,0.04713167298673472
1053,0.8561455107390441
1054,0.004479860824358441
1055,0.9943956322372292
1056,0.10763782020207222
1057,0.9290470547517155
1058,0.0037821049454345107
1059,0.0002460851586759937
1060,0.9963060353380533
1061,0.14515806646553603
1062,0.9990699717301003
1063,0.012743551240645986
1064,0.9608112433673132
1065,0.8961631908783858
1066,0.0028802131122286252
1067,0.0008940541931486802
1068,0.003815186471520473
1069,0.9856493977457399
1070,0.9412880071650553
1071,0.7940465903045033
1072,0.99797015028717
1073,0.21437769862146677
1074,0.9998316250598237
1075,0.7485014666351131
1076,0.9708013860935778
1077,0.9910302825911584
1078,0.999277986512258
1079,0.9999379166225668
1080,0.06465243237996206
1081,0.7068571147647109
1082,0.9985236620551595
1083,0.9927098705783097
1084,0.002780352055397679
1085,0.978984317866118
1086,0.05809286038548928
1087,0.8695689374708637
1088,0.16991644811681325
1089,0.05115694646987981
1090,0.008005873976347234
1091,0.5181909415248471
1092,0.999721652029826
1093,0.00044639929862637747
1094,0.9991525461672667
1095,0.34895994024688654
1096,0.3038258533684548
1097,0.9985758799250976
1098,0.017434909142230275
1099,0.020794947313732996
1100,0.49783450582535443
1101,0.0002553753657577082
1102,0.9947661785713626
1103,0.9997505418028849
1104,0.0003381031671776735
1105,0.0066205539191155115
1106,0.48098447737887196
1107,0.18882362936515337
1108,0.01986250303494778
1109,0.042686035468187486
1110,0.028831586764274924
1111,0.0014425944636904744
1112,0.2492279387897191
1113,0.6796884521640207
1114,0.0167528433286128
1115,0.9922197842866637
1116,0.9748131373594915
1117,0.0018949107630953927
1118,0.36691472937734704
1119,0.4952252275773177
1120,0.0175766649925398
1121,0.9765946838522449
1122,0.7142248831047594
1123,0.6481921985704114
1124,0.9551122893859214
1125,0.449779419868961
1126,0.035211878783683745
1127,0.9972742108669901
1128,0.0006593908075775249
1129,0.019846569839689403
1130,0.002284750029649774
1131,0.11660785110497464
1132,0.5676821606460646
1133,0.04003582224684112
1134,0.9996808148805286
1135,0.09866223659969571
1136,0.8305589415557267
1137,0.38519736594994136
1138,0.32193922277
1139,0.9123242660084363
1140,0.9998155759243352
1141,0.3340547609004018
1142,0.4790858030480344
1143,0.007884430234547806
1144,0.99922983062374
1145,0.0016513023683708604
1146,0.003816881395859687
1147,0.82415614365696
1148,0.9999070110917199
1149,0.9310358645906618
1150,0.9909781039886022
1151,0.0007479525256929189
1152,0.890632477930586
1153,0.9642343466199744
1154,0.9635832088796152
1155,0.0012875229083858946
1156,0.03130589624353394
1157,0.011114960264817791
1158,0.03474921295916575
1159,0.9754578627780084
1160,0.7524030520765675
1161,0.1444027948233533
1162,0.04504723053805087
1163,0.9325794653731982
1164,0.0451421986151421
1165,0.0679246930647384
1166,0.9954413575745887
1167,0.07834373886858882
1168,0.007349513274520118
1169,0.00335622857885353
1170,0.0010484226951287944
1171,0.0003671593531621709
1172,0.9934477407679938
1173,0.029935273464476397
1174,0.9908494087334057
1175,0.0019337822338740466
1176,0.2706007184226824
1177,0.9340983364578315
1178,0.7211450625361384
1179,0.5419590031923069
1180,0.5690786819310344
1181,0.7950875101720379
1182,0.04148450163747012
1183,0.9893490814207453
1184,0.008540018979098138
1185,0.9988218972422759
1186,0.6332415035048538
1187,0.7753589392144232
1188,0.009319868900542205
1189,0.9947490565805707
1190,0.0040501512895123725
1191,0.8654813768753052
1192,0.18699272151009297
1193,0.005662445017534502
1194,0.6104535062194624
1195,0.024355141170584356
1196,0.40406140207377467
1197,0.00010601660963667354
1198,0.335873554393141
1199,0.04087089994094809
1200,0.005619379920371162
